name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"30,-97",2022-12-03T00:00:00,19.1,19.1,19,99.69,0,0,,0,0,22.7,1.3,325,1022.5,100,3.2,0,,0,5,Overcast,cloudy,"K66R,KGYB,K3T5"
"30,-97",2022-12-03T01:00:00,18.9,18.9,18.8,99.69,0,0,rain,0,0,20.5,7.8,223,1022.5,100,1.7,0,,0,5,Overcast,cloudy,"K66R,KGYB,K3T5"
"30,-97",2022-12-03T02:00:00,18.9,18.9,18.9,99.84,0,0,rain,0,0,15.1,2.3,325,1022.5,100,3.2,0,,0,5,Overcast,cloudy,"K66R,KGYB,K3T5"
"30,-97",2022-12-03T03:00:00,19.2,19.2,19.1,99.54,0,0,,0,0,15.8,3.4,325,1022.8,100,14.8,0,,0,3,Overcast,cloudy,"K66R,KGYB,K3T5"
"30,-97",2022-12-03T04:00:00,19.2,19.2,19.1,99.23,0,0,rain,0,0,22.3,2.8,328,1023.5,100,11.5,0,,0,10,Overcast,cloudy,"K66R,KGYB,K3T5"
"30,-97",2022-12-03T05:00:00,19.2,19.2,19,99.07,0,0,rain,0,0,15.8,8.7,243,1023.7,100,15.8,0,,0,10,Overcast,cloudy,"K66R,KGYB,K3T5"
"30,-97",2022-12-03T06:00:00,18.8,18.8,18.6,98.92,0,0,rain,0,0,10.4,6.8,258,1023.9,100,15.6,0,,0,10,Overcast,cloudy,"K66R,KGYB,K3T5"
"30,-97",2022-12-03T07:00:00,18.6,18.6,18.4,98.92,0,0,,0,0,22,8.2,289,1026.1,100,14.4,1,0,0,10,Overcast,cloudy,"F7127,K66R,KGYB,K3T5"
"30,-97",2022-12-03T08:00:00,18.3,18.3,18.1,99.07,0,0,,0,0,17.3,7,322,1026.5,100,5,1,0,0,10,Overcast,cloudy,"K66R,KGYB,K3T5,RHBT2"
"30,-97",2022-12-03T09:00:00,18.5,18.5,18.1,97.99,0,0,,0,0,19.4,6.8,337,1027.5,97,14.5,35,0.1,0,10,Overcast,cloudy,"K66R,KGYB,K3T5,RHBT2"
"30,-97",2022-12-03T10:00:00,18.1,18.1,16.8,91.95,0,0,,0,0,23,15.8,343,1028.3,100,16,111,0.4,1,10,Overcast,cloudy,"K66R,KGYB,K3T5,RHBT2"
"30,-97",2022-12-03T11:00:00,16.1,16.1,12.9,80.88,0,0,,0,0,29.5,17.4,340,1028.7,100,12.4,195,0.7,2,10,Overcast,cloudy,"K66R,KGYB,K3T5,RHBT2"
"30,-97",2022-12-03T12:00:00,16.7,16.7,11.6,72.18,0,0,,0,0,31.7,14.8,357,1028.3,97,14.5,277,1,3,10,Overcast,cloudy,"K66R,KGYB,K3T5,RHBT2"
"30,-97",2022-12-03T13:00:00,17,17,13.7,80.91,0,0,,0,0,24.5,18.4,353.7,1027,55,16.8,481,1.7,5,10,Partially cloudy,partly-cloudy-day,
"30,-97",2022-12-03T14:00:00,16.4,16.4,12.6,78.23,0,0,,0,0,25.2,18.4,355.9,1025,46,18.8,297,1.1,3,10,Partially cloudy,partly-cloudy-day,
"30,-97",2022-12-03T15:00:00,16.2,16.2,12.3,77.69,0,0,,0,0,25.6,18.4,359.1,1026,46,18.5,314,1.1,3,10,Partially cloudy,partly-cloudy-day,
"30,-97",2022-12-03T16:00:00,15.4,15.4,11.6,78.08,0,0,,0,0,25.9,17.3,2.3,1026,100,19.2,148,0.5,1,10,Overcast,cloudy,
"30,-97",2022-12-03T17:00:00,14.8,14.8,11.3,79.56,0,0,,0,0,27,15.5,5.5,1026,100,19,19,0.1,0,10,Overcast,cloudy,
"30,-97",2022-12-03T18:00:00,14.5,14.5,10.2,75.39,0,0,,0,0,26.3,13.3,0.2,1027,100,22,0,0,0,10,Overcast,cloudy,
"30,-97",2022-12-03T19:00:00,13.8,13.8,8.7,71.32,0,0,,0,0,27.7,13,359.1,1027,93,24.6,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-03T20:00:00,13.5,13.5,7.7,67.95,0,0,,0,0,29.5,12.6,2,1028,100,27,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-03T21:00:00,13.3,13.3,7.5,67.91,0,0,,0,0,28.4,11.9,7.8,1028,100,27.6,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-03T22:00:00,13.4,13.4,7.7,68.39,0,0,,0,0,22.3,8.6,11.7,1028,100,26.8,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-03T23:00:00,13.3,13.3,7.5,67.91,0,0,,0,0,25.2,12.2,12.8,1028,100,27.4,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-04T00:00:00,13.3,13.3,7.9,69.79,0,0,,0,0,17.3,8.3,346.8,1027,100,25.9,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-04T01:00:00,13.1,13.1,7.8,70.22,0,0,,0,0,15.5,7.2,346.3,1027,100,25.2,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-04T02:00:00,12.7,12.7,7.4,70.14,0,0,rain,0,0,18,9.7,349.8,1026,100,25.1,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-04T03:00:00,12.2,12.2,6.9,70.05,0,0,rain,0,0,20.2,11.2,344,1026,100,25.1,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-04T04:00:00,11.9,11.9,6.9,71.44,0,0,rain,0,0,18.4,9.4,4.7,1026,100,24.1,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-04T05:00:00,11.5,11.5,7.3,75.39,0,0,rain,0,0,21.2,11.9,353.5,1027,100,20.9,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-04T06:00:00,11,11,7.4,78.47,0,0,rain,0,0,22.3,12.6,0.9,1027,100,19.6,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-04T07:00:00,10.6,10.6,7,78.41,0.1,0,rain,0,0,26.6,13.7,2.7,1027,100,19.5,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-04T08:00:00,10.4,10.4,6.4,76.25,0,0,rain,0,0,29.9,15.5,7.8,1028,100,20.6,14,0.1,0,10,Overcast,cloudy,
"30,-97",2022-12-04T09:00:00,10.2,10.2,6.7,78.89,0.2,0,rain,0,0,25.6,13.3,359.1,1027,100,19,31,0.1,0,10,Overcast,cloudy,
"30,-97",2022-12-04T10:00:00,10.4,10.4,6.7,77.84,0,0,,0,0,23.8,13.3,10.5,1027,100,19.4,74,0.3,1,10,Overcast,cloudy,
"30,-97",2022-12-04T11:00:00,10.7,10.7,7,77.89,0,0,rain,0,0,16.9,9,8.1,1026,100,19.3,70,0.3,1,10,Overcast,cloudy,
"30,-97",2022-12-04T12:00:00,11.3,11.3,7.6,77.98,0,0,rain,0,0,12.2,5.4,15,1025,100,18.5,184,0.7,2,10,Overcast,cloudy,
"30,-97",2022-12-04T13:00:00,12,12,8.5,79.15,0,0,rain,0,0,8.6,2.2,39.4,1024,100,18.2,91,0.3,1,10,Overcast,cloudy,
"30,-97",2022-12-04T14:00:00,13.4,13.4,9.9,79.36,0,0,,0,0,15.1,6.8,94.4,1022,83,17.7,240,0.9,2,10,Partially cloudy,partly-cloudy-day,
"30,-97",2022-12-04T15:00:00,14.2,14.2,10.8,80,0,0,,0,0,7.9,1.4,162.4,1021,100,17.6,153,0.6,2,10,Overcast,cloudy,
"30,-97",2022-12-04T16:00:00,14.6,14.6,11.5,81.66,0,0,,0,0,9,3.6,199,1021,100,17,73,0.3,1,10,Overcast,cloudy,
"30,-97",2022-12-04T17:00:00,14.7,14.7,12.2,84.97,0,0,,0,0,13,4,180.6,1021,100,16.2,15,0.1,0,10,Overcast,cloudy,
"30,-97",2022-12-04T18:00:00,14.6,14.6,13,90.13,0,0,,0,0,10.8,4,139.2,1021,100,14.6,0,0,0,10,Overcast,cloudy,
"30,-97",2022-12-04T19:00:00,14.6,14.6,13.4,92.51,0,0,,0,0,14,3.6,161.1,1021,100,13.7,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-04T20:00:00,14.6,14.6,13.5,93.12,0,0,,0,0,14,2.9,244.9,1021,100,13.5,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-04T21:00:00,14.5,14.5,13.3,92.51,0,0,,0,0,13.7,3.2,235.8,1020,100,13.5,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-04T22:00:00,14.5,14.5,13.4,93.11,0,0,,0,0,10.1,2.5,194.4,1020,100,13.3,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-04T23:00:00,14.6,14.6,13.7,94.34,0,0,rain,0,0,9,2.2,229.1,1019,100,13,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-05T00:00:00,14.6,14.6,14,96.19,0,0,rain,0,0,8.3,2.9,187.9,1019,100,12.2,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-05T01:00:00,14.7,14.7,14.2,96.82,0,4.8,rain,0,0,6.8,2.2,186.9,1018,100,12.2,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-05T02:00:00,14.7,14.7,14.5,98.72,0,4.8,rain,0,0,9.4,3.2,168,1017,100,0.1,0,,0,10,Overcast,fog,
"30,-97",2022-12-05T03:00:00,14.9,14.9,14.8,99.36,0,4.8,rain,0,0,13,5,168.9,1017,100,0,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-05T04:00:00,15.4,15.4,15.3,99.36,0,4.8,rain,0,0,19.1,8.3,164.1,1017,100,0.1,0,,0,10,Overcast,fog,
"30,-97",2022-12-05T05:00:00,15.8,15.8,15.7,99.36,0,4.8,rain,0,0,16.6,8.3,159.6,1016,100,0,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-05T06:00:00,14.5,14.5,14,96.82,0.1,4.8,rain,0,0,20.2,5,191.7,1015,100,24.1,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-05T07:00:00,14.5,14.5,14.2,98.08,0,0,rain,0,0,21.2,6.5,181.2,1015,100,24.1,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-05T08:00:00,15.1,15.1,14.5,96.21,0,0,rain,0,0,28.1,8.3,195,1016,100,24.1,23,0.1,0,10,Overcast,cloudy,
"30,-97",2022-12-05T09:00:00,16.3,16.3,15.2,93.2,0,0,,0,0,37.8,10.1,195.2,1016,90.6,24.1,72,0.3,1,10,Overcast,cloudy,
"30,-97",2022-12-05T10:00:00,17.1,17.1,16.1,93.84,0,0,,0,0,34.6,12.6,202.1,1016,38.7,24.1,142,0.5,1,10,Partially cloudy,partly-cloudy-day,
"30,-97",2022-12-05T11:00:00,18.4,18.4,16.6,89.26,0,0,,0,0,34.6,15.8,205.7,1015,55.8,24.1,349,1.3,3,10,Partially cloudy,partly-cloudy-day,
"30,-97",2022-12-05T12:00:00,21,21,17.6,80.92,0,0,,0,0,39.2,18,202.2,1014,95,24.1,566,2,6,10,Overcast,cloudy,
"30,-97",2022-12-05T13:00:00,24.7,24.7,17.5,64.26,0,38.1,,0,0,33.8,25.2,200.2,1012,100,24.1,336,1.2,3,3,Overcast,cloudy,
"30,-97",2022-12-05T14:00:00,24.6,24.6,17.7,65.46,0,38.1,,0,0,31.7,20.9,202.2,1011,100,24.1,217,0.8,2,3,Overcast,cloudy,
"30,-97",2022-12-05T15:00:00,25.1,25.1,17.5,62.74,0,38.1,,0,0,29.9,19.8,198.3,1010,97.1,24.1,259,0.9,3,3,Overcast,cloudy,
"30,-97",2022-12-05T16:00:00,24.6,24.6,17.5,64.64,0,38.1,,0,0,29.9,19.4,188.8,1010,99.9,24.1,209,0.8,2,3,Overcast,cloudy,
"30,-97",2022-12-05T17:00:00,23,23,17.5,71.18,0,38.1,,0,0,30.2,15.1,179.4,1010,96,24.1,89,0.3,1,5,Overcast,cloudy,
"30,-97",2022-12-05T18:00:00,21.2,21.2,17.1,77.45,0,38.1,,0,0,35.3,14.8,172.4,1011,100,24.1,6,0,0,5,Overcast,cloudy,
"30,-97",2022-12-05T19:00:00,20.9,20.9,17.1,78.89,0,0,,0,0,40.3,17.6,168.6,1011,96.3,24.1,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-05T20:00:00,20.2,20.2,17.1,82.37,0,0,,0,0,40.3,18,168.4,1012,99.8,24.1,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-05T21:00:00,19.7,19.7,17.5,87.13,0,0,,0,0,40.3,18,177.4,1012,100,24.1,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-05T22:00:00,19.4,19.4,18,91.62,0,0,,0,0,41.4,17.3,181.8,1012,100,24.1,0,,0,5,Overcast,cloudy,
"30,-97",2022-12-05T23:00:00,19.1,19.1,18.2,94.52,0,0,,0,0,39.6,15.1,185.9,1012,69.3,24.1,0,,0,5,Partially cloudy,partly-cloudy-night,
"30,-97",2022-12-06T00:00:00,18.9,18.9,18.3,96.31,0,0,,0,0,40,14,182.7,1012,98,24.1,0,,0,5,Overcast,cloudy,
"30,-97",2022-12-06T01:00:00,19.2,19.2,18.6,96.32,0,0,,0,0,43.2,15.5,182.9,1012,51,24.1,0,,0,5,Partially cloudy,partly-cloudy-night,
"30,-97",2022-12-06T02:00:00,19,19,18.6,97.53,0,0,,0,0,44.6,15.8,181.5,1012,57.3,24.1,0,,0,5,Partially cloudy,partly-cloudy-night,
"30,-97",2022-12-06T03:00:00,19.3,19.3,18.9,97.54,0,0,,0,0,43.2,16.6,183.3,1012,94.7,24.1,0,,0,5,Overcast,cloudy,
"30,-97",2022-12-06T04:00:00,20.3,20.3,19.1,92.82,0,0,,0,0,40,20.2,190.5,1012,100,24.1,0,,0,5,Overcast,cloudy,
"30,-97",2022-12-06T05:00:00,20.6,20.6,18.8,89.43,0,0,,0,0,36,19.1,201.4,1012,100,24.1,0,,0,5,Overcast,cloudy,
"30,-97",2022-12-06T06:00:00,20.5,20.5,19,91.11,0.1,0,rain,0,0,33.8,14.8,198.2,1012,100,24.1,0,,0,3,Overcast,cloudy,
"30,-97",2022-12-06T07:00:00,20.6,20.6,19.2,91.69,0,0,,0,0,34.9,13.3,187.2,1013,100,24.1,0,,0,3,Overcast,cloudy,
"30,-97",2022-12-06T08:00:00,21,21,19.5,91.14,0,0,,0,0,33.5,13.3,189.7,1014,100,24.1,10,0,0,3,Overcast,cloudy,
"30,-97",2022-12-06T09:00:00,21.6,21.6,19.6,88.4,0,0,,0,0,33.1,14.4,187.3,1014,100,24.1,38,0.1,0,3,Overcast,cloudy,
"30,-97",2022-12-06T10:00:00,22.3,22.3,19.9,86.29,0,0,,0,0,35.6,17.6,191.9,1014,100,24.1,84,0.3,1,3,Overcast,cloudy,
"30,-97",2022-12-06T11:00:00,23.1,23.1,19.7,81.19,0,0,,0,0,37.8,19.1,198,1014,100,24.1,125,0.5,1,10,Overcast,cloudy,
"30,-97",2022-12-06T12:00:00,23.7,23.7,19.4,76.86,0,0,,0,0,34.9,20.5,200.6,1014,100,24.1,170,0.6,2,3,Overcast,cloudy,
"30,-97",2022-12-06T13:00:00,23.9,23.9,19.9,78.33,0,76.2,rain,0,0,36,19.4,194.1,1013,100,24.1,159,0.6,2,10,"Rain, Overcast",rain,
"30,-97",2022-12-06T14:00:00,24,24,20.3,79.81,0,76.2,rain,0,0,33.5,17.3,192.4,1012,100,24.1,128,0.5,1,10,"Rain, Overcast",rain,
"30,-97",2022-12-06T15:00:00,23.6,23.6,20.7,83.8,0,76.2,rain,0,0,31.3,14.8,182.5,1012,100,24.1,81,0.3,1,30,"Rain, Overcast",rain,
"30,-97",2022-12-06T16:00:00,23.3,23.3,20.9,86.39,0.2,76.2,rain,0,0,31,14.4,169.1,1012,100,24.1,50,0.2,1,30,"Rain, Overcast",rain,
"30,-97",2022-12-06T17:00:00,23.1,23.1,20.9,87.44,0,76.2,rain,0,0,36,15.8,162.1,1012,100,24.1,33,0.1,0,30,"Rain, Overcast",rain,
"30,-97",2022-12-06T18:00:00,23.2,23.2,20.7,85.85,0.1,76.2,rain,0,0,37.4,17.3,160.4,1013,100,24.1,3,0,0,30,"Rain, Overcast",rain,
"30,-97",2022-12-06T19:00:00,22.9,22.9,20.5,86.35,0,4.8,,0,0,41.4,21.2,157.1,1013,93.5,24.1,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-06T20:00:00,21.7,21.7,20.8,94.63,0,4.8,,0,0,43.6,22,154.2,1014,63.9,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"30,-97",2022-12-06T21:00:00,21.5,21.5,20.6,94.62,0,4.8,,0,0,43.9,22.3,161.3,1014,95.1,24.1,0,,0,3,Overcast,cloudy,
"30,-97",2022-12-06T22:00:00,21.4,21.4,20.1,92.31,0,4.8,,0,0,44.6,21.6,172.6,1015,78.7,24.1,0,,0,3,Partially cloudy,partly-cloudy-night,
"30,-97",2022-12-06T23:00:00,20.8,20.8,19.3,91.13,0,4.8,,0,0,48.2,20.2,172.3,1015,98.9,24.1,0,,0,5,Overcast,cloudy,
"30,-97",2022-12-07T00:00:00,20.1,20.1,19.1,93.98,0,4.8,,0,0,49.7,19.4,172.8,1015,100,24.1,0,,0,5,Overcast,cloudy,
"30,-97",2022-12-07T01:00:00,20,20,19.4,96.34,0,0,,0,0,48.2,19.8,173.3,1015,77.5,24.1,0,,0,3,Partially cloudy,partly-cloudy-night,
"30,-97",2022-12-07T02:00:00,20.4,20.4,19.5,94.58,0,0,,0,0,48.2,23,177.7,1015,99.8,24.1,0,,0,3,Overcast,cloudy,
"30,-97",2022-12-07T03:00:00,21.1,21.1,18.9,87.26,0,0,,0,0,46.4,26.3,180.1,1015,100,24.1,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-07T04:00:00,21.3,21.3,18.5,84.07,0,0,,0,0,43.6,25.9,180.9,1015,100,24.1,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-07T05:00:00,21.6,21.6,18.2,81,0,0,,0,0,42.8,27,182.1,1015,100,24.1,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-07T06:00:00,21.8,21.8,18.1,79.51,0,0,,0,0,40.3,24.8,183,1016,100,24.1,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-07T07:00:00,21.7,21.7,18.3,81.01,0.1,28.6,rain,0,0,37.1,19.8,180.4,1016,100,24.1,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-07T08:00:00,22,22,18,78.06,0,28.6,,0,0,38.2,21.2,177.9,1017,57.1,24.1,7,0,0,10,Partially cloudy,partly-cloudy-day,
"30,-97",2022-12-07T09:00:00,22.6,22.6,18.6,78.14,0,28.6,rain,0,0,39.2,20.9,185.2,1018,74,24.1,129,0.5,1,10,Partially cloudy,partly-cloudy-day,
"30,-97",2022-12-07T10:00:00,23.6,23.6,19.4,77.32,0.1,28.6,rain,0,0,40.3,22.7,183.8,1018,28.2,24.1,238,0.9,2,10,Partially cloudy,partly-cloudy-day,
"30,-97",2022-12-07T11:00:00,25.2,25.2,19,68.52,0.1,28.6,rain,0,0,42.1,27,188.9,1018,31.9,24.1,480,1.7,5,10,Partially cloudy,partly-cloudy-day,
"30,-97",2022-12-07T12:00:00,26.1,26.1,18.8,64.15,0.1,28.6,rain,0,0,38.9,28.4,189.2,1017,67.9,24.1,572,2.1,6,10,Partially cloudy,partly-cloudy-day,
"30,-97",2022-12-07T13:00:00,26.3,26.3,18,60.3,0,95.2,rain,0,0,37.1,25.9,184.5,1016,99.1,24.1,413,1.5,4,3,"Rain, Overcast",rain,
"30,-97",2022-12-07T14:00:00,26.1,26.1,17.8,60.25,0,95.2,rain,0,0,35.3,21.6,179.5,1015,68.9,24.1,211,0.8,2,3,"Rain, Partially cloudy",rain,
"30,-97",2022-12-07T15:00:00,25.9,25.9,18.8,64.92,0.1,95.2,rain,0,0,35.3,24.8,168.2,1015,58,24.1,307,1.1,3,10,"Rain, Partially cloudy",rain,
"30,-97",2022-12-07T16:00:00,25.4,25.4,18.8,66.87,0,95.2,rain,0,0,36.7,24.8,173.2,1015,6.3,24.1,233,0.8,2,10,Rain,rain,
"30,-97",2022-12-07T17:00:00,24,24,18.2,70.03,0,95.2,rain,0,0,38.5,20.9,171.6,1015,17.7,24.1,123,0.4,1,3,Rain,rain,
"30,-97",2022-12-07T18:00:00,22.3,22.3,19,81.6,0.2,95.2,rain,0,0,41.4,19.8,162.6,1016,7.7,24.1,7,0,0,3,Rain,rain,
"30,-97",2022-12-07T19:00:00,21.6,21.6,19.8,89.5,0,42.9,rain,0,0,45.4,20.5,158.7,1016,24.7,24.1,0,,0,3,Partially cloudy,partly-cloudy-night,
"30,-97",2022-12-07T20:00:00,21.3,21.3,20.1,92.87,0.2,42.9,rain,0,0,48.6,19.8,156.8,1017,82.5,24.1,0,,0,3,Partially cloudy,partly-cloudy-night,
"30,-97",2022-12-07T21:00:00,21.7,21.7,20.1,90.63,0.1,42.9,rain,0,0,47.9,22,159.5,1017,97.3,24.1,0,,0,3,Overcast,cloudy,
"30,-97",2022-12-07T22:00:00,21.7,21.7,20.3,91.75,0.2,42.9,rain,0,0,47.9,21.6,160.8,1018,100,22.6,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-07T23:00:00,21.5,21.5,20.3,92.88,0.3,42.9,rain,0,0,46.8,20.2,163.7,1018,100,20.4,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-08T00:00:00,21.5,21.5,20.4,93.46,0.2,42.9,rain,0,0,47.2,20.2,161.3,1018,60.5,22.7,0,,0,10,Partially cloudy,partly-cloudy-night,
"30,-97",2022-12-08T01:00:00,21.5,21.5,20.2,92.31,0,28.6,,0,0,45.5,21,165.9,1017.7,73.7,23.2,0,,0,10,Partially cloudy,partly-cloudy-night,
"30,-97",2022-12-08T02:00:00,21.5,21.5,19.9,91.18,0,28.6,,0,0,43.8,21.8,170.6,1017.3,86.8,23.6,0,,0,10,Partially cloudy,partly-cloudy-night,
"30,-97",2022-12-08T03:00:00,21.5,21.5,19.8,90.05,0.2,28.6,rain,0,0,42.1,22.7,175.2,1017,100,24.1,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-08T04:00:00,21.4,21.4,19.8,90.61,0,28.6,,0,0,39.1,19.7,177.9,1017.3,100,24.1,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-08T05:00:00,21.3,21.3,19.8,91.17,0,28.6,,0,0,36.1,16.7,180.6,1017.7,100,24.1,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-08T06:00:00,21.3,21.3,19.9,91.73,0.3,28.6,rain,0,0,33.1,13.7,183.3,1018,100,24.1,0,,0,10,Overcast,cloudy,
"30,-97",2022-12-08T07:00:00,21.7,21.7,20,90.26,0,66.7,rain,0,0,34.7,15.7,180.9,1018.7,77.2,22.9,13.7,0,0,10,"Rain, Partially cloudy",rain,
"30,-97",2022-12-08T08:00:00,22.1,22.1,20.2,88.81,0,66.7,rain,0,0,36.2,17.8,178.6,1019.3,54.3,21.6,27.3,0.1,0,10,"Rain, Partially cloudy",rain,
"30,-97",2022-12-08T09:00:00,22.6,22.6,20.4,87.4,0.5,66.7,rain,0,0,37.8,19.8,176.2,1020,31.5,20.4,41,0.1,0,10,"Rain, Partially cloudy",rain,
"30,-97",2022-12-08T10:00:00,23.3,23.3,20.3,83.09,0,66.7,rain,0,0,35.2,21,178.9,1019.7,39.5,19.3,161.3,0.5,2,10,"Rain, Partially cloudy",rain,
"30,-97",2022-12-08T11:00:00,24.1,24.1,20.2,79.01,0,66.7,rain,0,0,32.5,22.2,181.5,1019.3,47.4,18.3,281.7,1,3,10,"Rain, Partially cloudy",rain,
"30,-97",2022-12-08T12:00:00,24.9,24.9,20.2,75.16,0.5,66.7,rain,0,0,29.9,23.4,184.2,1019,55.4,17.2,402,1.4,4,10,"Rain, Partially cloudy",rain,
"30,-97",2022-12-08T13:00:00,25.1,25.1,19.9,72.76,0,71.4,rain,0,0,28.1,21.8,186.4,1018.3,64,19.4,400.7,1.4,4,10,"Rain, Partially cloudy",rain,
"30,-97",2022-12-08T14:00:00,25.4,25.4,19.6,70.44,0,71.4,rain,0,0,26.3,20.3,188.5,1017.7,72.6,21.7,399.3,1.4,4,10,"Rain, Partially cloudy",rain,
"30,-97",2022-12-08T15:00:00,25.7,25.7,19.4,68.2,0.7,71.4,rain,0,0,24.5,18.7,190.7,1017,81.2,23.9,398,1.4,4,10,"Rain, Partially cloudy",rain,
"30,-97",2022-12-08T16:00:00,24.6,24.6,19,71.17,0,71.4,rain,0,0,22.1,16.2,178.8,1017.3,63.2,24,290,1,3,10,"Rain, Partially cloudy",rain,
"30,-97",2022-12-08T17:00:00,23.5,23.5,18.6,74.31,0,71.4,rain,0,0,19.7,13.7,166.8,1017.7,45.2,24,182,0.7,2,10,"Rain, Partially cloudy",rain,
"30,-97",2022-12-08T18:00:00,22.4,22.4,18.3,77.63,0.1,71.4,rain,0,0,17.3,11.2,154.9,1018,27.2,24.1,74,0.3,0,3,"Rain, Partially cloudy",rain,
"30,-97",2022-12-08T19:00:00,21.5,21.5,18,80.65,0,28.6,,0,0,22.1,11.9,156.6,1018.3,18.1,24.1,49.3,0.2,0,10,Clear,clear-night,
"30,-97",2022-12-08T20:00:00,20.6,20.6,17.8,83.82,0,28.6,,0,0,26.9,12.6,158.4,1018.7,9.1,24.1,24.7,0.1,0,10,Clear,clear-night,
"30,-97",2022-12-08T21:00:00,19.8,19.8,17.6,87.14,0,28.6,,0,0,31.7,13.3,160.1,1019,0,24.1,0,,0,10,Clear,clear-night,
"30,-97",2022-12-08T22:00:00,19.3,19.3,17.6,89.9,0,28.6,,0,0,31.2,12.8,160.7,1019.3,0.2,24.1,0,,0,10,Clear,clear-night,
"30,-97",2022-12-08T23:00:00,18.9,18.9,17.7,92.75,0,28.6,,0,0,30.7,12.4,161.2,1019.7,0.5,24.1,0,,0,10,Clear,clear-night,
"30,-97",2022-12-09T00:00:00,18.5,18.5,17.8,95.7,0,28.6,,0,0,30.2,11.9,161.8,1020,0.7,24.1,0,,0,10,Clear,clear-night,
"30,-97",2022-12-09T01:00:00,18.3,18.3,17.7,96.3,0,23.8,,0,0,26.4,10.9,161.6,1019.7,7.9,24.1,0,,0,10,Clear,clear-night,
"30,-97",2022-12-09T02:00:00,18.1,18.1,17.6,96.9,0,23.8,,0,0,22.6,10,161.4,1019.3,15.2,24.1,0,,0,10,Clear,clear-night,
"30,-97",2022-12-09T03:00:00,18,18,17.6,97.51,0,23.8,,0,0,18.7,9,161.2,1019,22.4,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"30,-97",2022-12-09T04:00:00,17.9,17.9,17.5,97.72,0,23.8,,0,0,19.1,9.4,153.4,1019,27.1,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"30,-97",2022-12-09T05:00:00,17.8,17.8,17.4,97.92,0,23.8,,0,0,19.4,9.7,145.5,1019,31.9,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"30,-97",2022-12-09T06:00:00,17.7,17.7,17.4,98.12,0,23.8,,0,0,19.8,10.1,137.7,1019,36.6,24.1,0,,0,10,Partially cloudy,partly-cloudy-night,
"30,-97",2022-12-09T07:00:00,18.4,18.4,18,97.32,0,19,,0,0,21,10.7,135,1019.7,57.7,16.1,14.7,0.1,0,10,Partially cloudy,partly-cloudy-night,
"30,-97",2022-12-09T08:00:00,19.2,19.2,18.6,96.52,0,19,,0,0,22.2,11.3,132.3,1020.3,78.9,8.2,29.3,0.1,0,10,Partially cloudy,partly-cloudy-day,
"30,-97",2022-12-09T09:00:00,20,20,19.3,95.75,0,19,rain,0,0,23.4,11.9,129.6,1021,100,0.2,44,0.2,0,10,Overcast,fog,
"30,-97",2022-12-09T10:00:00,20.7,20.7,19.3,91.88,0,19,,0,0,24.7,13.9,132.6,1020.3,100,8.2,78.7,0.3,1,10,Overcast,cloudy,
